Date,Close
2012-03-15,15.543793678283691
2012-03-14,15.415164947509766
2012-03-13,15.459959983825684
2012-03-12,15.14389419555664
2012-03-09,15.021270751953125
2012-03-08,15.193694114685059
2012-03-07,15.185185432434082
2012-03-06,15.139139175415039
2012-03-05,15.371622085571289
2012-03-02,15.546796798706055
2012-03-01,15.575575828552246
2012-02-29,15.471721649169922
2012-02-28,15.475225448608398
2012-02-27,15.247998237609863
2012-02-24,15.262763023376465
2012-02-23,15.16791820526123
2012-02-22,15.213713645935059
2012-02-21,15.365365028381348
2012-02-17,15.131131172180176
2012-02-16,15.178177833557129
2012-02-15,15.154153823852539
2012-02-14,15.259259223937988
2012-02-13,15.320320129394531
2012-02-10,15.16291332244873
2012-02-09,15.301801681518555
2012-02-08,15.26151180267334
2012-02-07,15.184433937072754
2012-02-06,15.242491722106934
2012-02-03,14.923172950744629
2012-02-02,14.6423921585083
2012-02-01,14.535284996032715
2012-01-31,14.517267227172852
2012-01-30,14.456707000732422
2012-01-27,14.51401424407959
2012-01-26,14.216716766357422
2012-01-25,14.25150203704834
2012-01-24,14.537788391113281
2012-01-23,14.652652740478516
2012-01-20,14.664414405822754
2012-01-19,16.0052547454834
2012-01-18,15.83858871459961
2012-01-17,15.730230331420898
2012-01-13,15.640390396118164
2012-01-12,15.756756782531738
2012-01-11,15.664665222167969
2012-01-10,15.594094276428223
2012-01-09,15.57707691192627
2012-01-06,16.266767501831055
2012-01-05,16.491741180419922
2012-01-04,16.723724365234375
2012-01-03,16.651901245117188
2011-12-30,16.163663864135742
2011-12-29,16.07607650756836
2011-12-28,16.008508682250977
2011-12-27,16.02227210998535
2011-12-23,15.844344139099121
2011-12-22,15.758257865905762
2011-12-21,15.661161422729492
2011-12-20,15.775025367736816
2011-12-19,15.561310768127441
2011-12-16,15.664665222167969
2011-12-15,15.504003524780273
2011-12-14,15.467217445373535
2011-12-13,15.65640640258789
2011-12-12,15.650400161743164
2011-12-09,15.701201438903809
2011-12-08,15.416666984558105
2011-12-07,15.600350379943848
2011-12-06,15.60986042022705
2011-12-05,15.656907081604004
2011-12-02,15.524524688720703
2011-12-01,15.359609603881836
2011-11-30,14.999750137329102
2011-11-29,14.587838172912598
2011-11-28,14.71946907043457
2011-11-25,14.089089393615723
2011-11-23,14.267017364501953
2011-11-22,14.514514923095703
2011-11-21,14.53803825378418
2011-11-18,14.886886596679688
2011-11-17,15.036787033081055
2011-11-16,15.302051544189453
2011-11-15,15.429429054260254
2011-11-14,15.340339660644531
2011-11-11,15.223974227905273
2011-11-10,14.891892433166504
2011-11-09,15.038788795471191
2011-11-08,15.323823928833008
2011-11-07,15.223472595214844
2011-11-04,14.918417930603027
2011-11-03,14.952451705932617
2011-11-02,14.63513469696045
2011-11-01,14.480731010437012
2011-10-31,14.830830574035645
2011-10-28,15.018519401550293
2011-10-27,14.981732368469238
2011-10-26,14.672422409057617
2011-10-25,14.59359359741211
2011-10-24,14.925424575805664
2011-10-21,14.777027130126953
2011-10-20,14.606355667114258
2011-10-19,14.532032012939453
2011-10-18,14.777527809143066
2011-10-17,14.574825286865234
2011-10-14,14.806806564331055
2011-10-13,13.988739013671875
2011-10-12,13.726225852966309
2011-10-11,13.593092918395996
2011-10-10,13.442692756652832
2011-10-07,12.890891075134277
2011-10-06,12.880631446838379
2011-10-05,12.63012981414795
2011-10-04,12.560059547424316
2011-10-03,12.400400161743164
2011-09-30,12.88888931274414
2011-09-29,13.200700759887695
2011-09-28,13.234233856201172
2011-09-27,13.496996879577637
2011-09-26,13.310561180114746
2011-09-23,13.150900840759277
2011-09-22,13.029529571533203
2011-09-21,13.49349308013916
2011-09-20,13.679429054260254
2011-09-19,13.68043041229248
2011-09-16,13.680681228637695
2011-09-15,13.577577590942383
2011-09-14,13.315065383911133
2011-09-13,13.251251220703125
2011-09-12,13.266265869140625
2011-09-09,13.134384155273438
2011-09-08,13.3873872756958
2011-09-07,13.364113807678223
2011-09-06,13.067567825317383
2011-09-02,13.134134292602539
2011-09-01,13.325825691223145
2011-08-31,13.537537574768066
2011-08-30,13.531030654907227
2011-08-29,13.490489959716797
2011-08-26,13.184684753417969
2011-08-25,13.01401424407959
2011-08-24,13.095344543457031
2011-08-23,12.98348331451416
2011-08-22,12.466716766357422
2011-08-19,12.285284996032715
2011-08-18,12.634634971618652
2011-08-17,13.34209156036377
2011-08-16,13.48848819732666
2011-08-15,13.944695472717285
2011-08-12,14.108358383178711
2011-08-11,14.067317008972168
2011-08-10,13.738988876342773
2011-08-09,14.349599838256836
2011-08-08,13.664163589477539
2011-08-05,14.490489959716797
2011-08-04,14.452451705932617
2011-08-03,15.044294357299805
2011-08-02,14.824825286865234
2011-08-01,15.184433937072754
2011-07-29,15.107357025146484
2011-07-28,15.288788795471191
2011-07-27,15.195695877075195
2011-07-26,15.57857894897461
2011-07-25,15.489990234375
2011-07-22,15.471220970153809
2011-07-21,15.189940452575684
2011-07-20,14.898649215698242
2011-07-19,15.078828811645508
2011-07-18,14.888387680053711
2011-07-15,14.95545482635498
2011-07-14,13.236737251281738
2011-07-13,13.469969749450684
2011-07-12,13.363614082336426
2011-07-11,13.195195198059082
2011-07-08,13.31306266784668
2011-07-07,13.678679466247559
2011-07-06,13.3973970413208
2011-07-05,13.324323654174805
2011-07-01,13.038788795471191
2011-06-30,12.672171592712402
2011-06-29,12.451702117919922
2011-06-28,12.353604316711426
2011-06-27,12.08208179473877
2011-06-24,11.88388442993164
2011-06-23,12.017518043518066
2011-06-22,12.187437057495117
2011-06-21,12.337336540222168
2011-06-20,12.126626968383789
2011-06-17,12.137638092041016
2011-06-16,12.521772384643555
2011-06-15,12.586336135864258
2011-06-14,12.721972465515137
2011-06-13,12.630881309509277
2011-06-10,12.750500679016113
2011-06-09,12.931180953979492
2011-06-08,12.992241859436035
2011-06-07,12.988739013671875
2011-06-06,13.03954029083252
2011-06-03,13.090089797973633
2011-06-02,13.214715003967285
2011-06-01,13.153153419494629
2011-05-31,13.238739013671875
2011-05-27,13.03553581237793
2011-05-26,12.966216087341309
2011-05-25,13.004755020141602
2011-05-24,12.96946907043457
2011-05-23,12.972723007202148
2011-05-20,13.113863945007324
2011-05-19,13.29454517364502
2011-05-18,13.258508682250977
2011-05-17,13.274774551391602
2011-05-16,12.973472595214844
2011-05-13,13.252001762390137
2011-05-12,13.389639854431152
2011-05-11,13.399649620056152
2011-05-10,13.580080032348633
2011-05-09,13.45545482635498
2011-05-06,13.395895957946777
2011-05-05,13.37012004852295
2011-05-04,13.408158302307129
2011-05-03,13.360610961914062
2011-05-02,13.477477073669434
2011-04-29,13.61611557006836
2011-04-28,13.462713241577148
2011-04-27,13.457456588745117
2011-04-26,13.333833694458008
2011-04-25,13.139389038085938
2011-04-21,13.140641212463379
2011-04-20,13.15640640258789
2011-04-19,13.051301002502441
2011-04-18,13.184184074401855
2011-04-15,13.280780792236328
2011-04-14,14.477227210998535
2011-04-13,14.42142105102539
2011-04-12,14.279529571533203
2011-04-11,14.448698997497559
2011-04-08,14.468467712402344
2011-04-07,14.514514923095703
2011-04-06,14.368868827819824
2011-04-05,14.241491317749023
2011-04-04,14.706707000732422
2011-04-01,14.809809684753418
2011-03-31,14.683684349060059
2011-03-30,14.560561180114746
2011-03-29,14.557807922363281
2011-03-28,14.398398399353027
2011-03-25,14.508008003234863
2011-03-24,14.68693733215332
2011-03-23,14.56856918334961
2011-03-22,14.447446823120117
2011-03-21,14.426926612854004
2011-03-18,14.04054069519043
2011-03-17,14.04804801940918
2011-03-16,13.94144058227539
2011-03-15,14.253252983093262
2011-03-14,14.26401424407959
2011-03-11,14.432182312011719
2011-03-10,14.522022247314453
2011-03-09,14.809059143066406
2011-03-08,14.822572708129883
2011-03-07,14.806305885314941
2011-03-04,15.03053092956543
2011-03-03,15.254254341125488
2011-03-02,15.034785270690918
2011-03-01,15.03403377532959
2011-02-28,15.350350379943848
2011-02-25,15.266265869140625
2011-02-24,15.235735893249512
2011-02-23,15.298297882080078
2011-02-22,15.27052116394043
2011-02-18,15.767767906188965
2011-02-17,15.647147178649902
2011-02-16,15.621121406555176
2011-02-15,15.619368553161621
2011-02-14,15.71946907043457
2011-02-11,15.628128051757812
2011-02-10,15.42642593383789
2011-02-09,15.42792797088623
2011-02-08,15.474974632263184
2011-02-07,15.372623443603516
2011-02-04,15.289790153503418
2011-02-03,15.26901912689209
2011-02-02,15.315315246582031
2011-02-01,15.291291236877441
2011-01-31,15.02402400970459
2011-01-28,15.039790153503418
2011-01-27,15.435185432434082
2011-01-26,15.42792797088623
2011-01-25,15.513262748718262
2011-01-24,15.292291641235352
2011-01-21,15.311060905456543
2011-01-20,15.684934616088867
2011-01-19,15.80955982208252
2011-01-18,16.006757736206055
2011-01-14,15.62012004852295
2011-01-13,15.432682991027832
2011-01-12,15.437187194824219
2011-01-11,15.415665626525879
2011-01-10,15.370620727539062
2011-01-07,15.42642593383789
2011-01-06,15.352852821350098
2011-01-05,15.241991996765137
2011-01-04,15.06806755065918
2011-01-03,15.123873710632324
2010-12-31,14.864113807678223
2010-12-30,14.986486434936523
2010-12-29,15.040040016174316
2010-12-28,14.987988471984863
2010-12-27,15.074575424194336
2010-12-23,15.120870590209961
2010-12-22,15.1524019241333
2010-12-21,15.091841697692871
2010-12-20,14.891390800476074
2010-12-17,14.784785270690918
2010-12-16,14.807558059692383
2010-12-15,14.772272109985352
2010-12-14,14.887638092041016
2010-12-13,14.880379676818848
2010-12-10,14.820070266723633
2010-12-09,14.802302360534668
2010-12-08,14.778278350830078
2010-12-07,14.693193435668945
2010-12-06,14.473472595214844
2010-12-03,14.339339256286621
2010-12-02,14.309809684753418
2010-12-01,14.122873306274414
2010-11-30,13.906657218933105
2010-11-29,14.567317008972168
2010-11-26,14.764764785766602
2010-11-24,14.889139175415039
2010-11-23,14.589839935302734
2010-11-22,14.795294761657715
2010-11-19,14.78553581237793
2010-11-18,14.928929328918457
2010-11-17,14.603352546691895
2010-11-16,14.6076078414917
2010-11-15,14.901652336120605
2010-11-12,15.097347259521484
2010-11-11,15.445195198059082
2010-11-10,15.5875883102417
2010-11-09,15.636136054992676
2010-11-08,15.684934616088867
2010-11-05,15.642642974853516
2010-11-04,15.622371673583984
2010-11-03,15.52001953125
2010-11-02,15.405405044555664
2010-11-01,15.390390396118164
2010-10-29,15.357857704162598
2010-10-28,15.47998046875
2010-10-27,15.427177429199219
2010-10-26,15.480480194091797
2010-10-25,15.42792797088623
2010-10-22,15.32857894897461
2010-10-21,15.315065383911133
2010-10-20,15.214715003967285
2010-10-19,15.21096134185791
2010-10-18,15.458208084106445
2010-10-15,15.051301002502441
2010-10-14,13.536787033081055
2010-10-13,13.59609603881836
2010-10-12,13.548297882080078
2010-10-11,13.48448371887207
2010-10-08,13.422171592712402
2010-10-07,13.263513565063477
2010-10-06,13.372121810913086
2010-10-05,13.469219207763672
2010-10-04,13.071822166442871
2010-10-01,13.153654098510742
2010-09-30,13.15790843963623
2010-09-29,13.20545482635498
2010-09-28,13.192441940307617
2010-09-27,13.273524284362793
2010-09-24,13.19544506072998
2010-09-23,12.849849700927734
2010-09-22,12.91291332244873
2010-09-21,12.849349021911621
2010-09-20,12.719719886779785
2010-09-17,12.266016006469727
2010-09-16,12.038538932800293
2010-09-15,12.028027534484863
2010-09-14,12.022772789001465
2010-09-13,12.068819046020508
2010-09-10,11.915414810180664
2010-09-09,11.91641616821289
2010-09-08,11.776275634765625
2010-09-07,11.621622085571289
2010-09-03,11.769268989562988
2010-09-02,11.59109115600586
2010-09-01,11.519769668579102
2010-08-31,11.261761665344238
2010-08-30,11.32857894897461
2010-08-27,11.482232093811035
2010-08-26,11.285785675048828
2010-08-25,11.376876831054688
2010-08-24,11.296046257019043
2010-08-23,11.613363265991211
2010-08-20,11.56206226348877
2010-08-19,11.71096134185791
2010-08-18,12.065815925598145
2010-08-17,12.275275230407715
2010-08-16,12.151902198791504
2010-08-13,12.170921325683594
2010-08-12,12.312562942504883
2010-08-11,12.305806159973145
2010-08-10,12.605355262756348
2010-08-09,12.646395683288574
2010-08-06,12.518017768859863
2010-08-05,12.715214729309082
2010-08-04,12.670671463012695
2010-08-03,12.258008003234863
2010-08-02,12.272522926330566
2010-07-30,12.133382797241211
2010-07-29,12.136886596679688
2010-07-28,12.120870590209961
2010-07-27,12.328078269958496
2010-07-26,12.236486434936523
2010-07-23,12.263764381408691
2010-07-22,12.1323823928833
2010-07-21,11.949448585510254
2010-07-20,12.051801681518555
2010-07-19,11.666166305541992
2010-07-16,11.501751899719238
2010-07-15,12.362862586975098
2010-07-14,12.295796394348145
2010-07-13,12.242241859436035
2010-07-12,11.907657623291016
2010-07-09,11.698948860168457
2010-07-08,11.425424575805664
2010-07-07,11.266265869140625
2010-07-06,10.912663459777832
2010-07-02,10.924674987792969
2010-07-01,10.998248100280762
2010-06-30,11.13488483428955
2010-06-29,11.367868423461914
2010-06-28,11.813814163208008
2010-06-25,11.828828811645508
2010-06-24,11.889389038085938
2010-06-23,12.063312530517578
2010-06-22,12.168417930603027
2010-06-21,12.226225852966309
2010-06-18,12.513262748718262
2010-06-17,12.514514923095703
2010-06-16,12.544294357299805
2010-06-15,12.462211608886719
2010-06-14,12.091841697692871
2010-06-11,12.224724769592285
2010-06-10,12.187437057495117
2010-06-09,11.862361907958984
2010-06-08,12.131631851196289
2010-06-07,12.150150299072266
2010-06-04,12.480480194091797
2010-06-03,12.652652740478516
2010-06-02,12.346596717834473
2010-06-01,12.071320533752441
2010-05-28,12.152902603149414
2010-05-27,12.273774147033691
2010-05-26,11.898649215698242
2010-05-25,11.938689231872559
2010-05-24,11.940940856933594
2010-05-21,11.81306266784668
2010-05-20,11.887137413024902
2010-05-19,12.373123168945312
2010-05-18,12.471721649169922
2010-05-17,12.71196174621582
2010-05-14,12.700950622558594
2010-05-13,12.784785270690918
2010-05-12,12.6473970413208
2010-05-11,12.738988876342773
2010-05-10,13.054304122924805
2010-05-07,12.340841293334961
2010-05-06,12.479228973388672
2010-05-05,12.756756782531738
2010-05-04,12.671921730041504
2010-05-03,13.278278350830078
2010-04-30,13.155655860900879
2010-04-29,13.313312530517578
2010-04-28,13.242993354797363
2010-04-27,13.239740371704102
2010-04-26,13.304304122924805
2010-04-23,13.638387680053711
2010-04-22,13.690190315246582
2010-04-21,13.871371269226074
2010-04-20,13.88988971710205
2010-04-19,13.766265869140625
2010-04-16,13.767518043518066
2010-04-15,14.8973970413208
2010-04-14,14.739740371704102
2010-04-13,14.683934211730957
2010-04-12,14.3325834274292
2010-04-09,14.169670104980469
2010-04-08,14.201451301574707
2010-04-07,14.1026029586792
2010-04-06,14.219719886779785
2010-04-05,14.28954029083252
2010-04-01,14.234233856201172
2010-03-31,14.192192077636719
2010-03-30,14.18193244934082
2010-03-29,14.075325012207031
2010-03-26,14.081331253051758
2010-03-25,14.08608627319336
2010-03-24,13.947196960449219
2010-03-23,13.738739013671875
2010-03-22,13.951451301574707
2010-03-19,14.01401424407959
2010-03-18,14.174174308776855
2010-03-17,14.153153419494629
2010-03-16,14.144144058227539
2010-03-15,14.09359359741211
2010-03-12,14.503003120422363
2010-03-11,14.54304313659668
2010-03-10,14.425676345825195
2010-03-09,14.018769264221191
2010-03-08,14.076075553894043
2010-03-05,14.119368553161621
2010-03-04,13.878628730773926
2010-03-03,13.646647453308105
2010-03-02,13.540040016174316
2010-03-01,13.330580711364746
2010-02-26,13.183182716369629
2010-02-25,13.173924446105957
2010-02-24,13.300049781799316
2010-02-23,13.39013957977295
2010-02-22,13.58358383178711
2010-02-19,13.532532691955566
2010-02-18,13.594094276428223
2010-02-17,13.468718528747559
2010-02-16,13.546046257019043
2010-02-12,13.341341018676758
2010-02-11,13.423422813415527
2010-02-10,13.374625205993652
2010-02-09,13.424424171447754
2010-02-08,13.350099563598633
2010-02-05,13.29554557800293
2010-02-04,13.182682991027832
2010-02-03,13.53403377532959
2010-02-02,13.291291236877441
2010-02-01,13.338838577270508
2010-01-29,13.261761665344238
2010-01-28,13.370620727539062
2010-01-27,13.566065788269043
2010-01-26,13.574073791503906
2010-01-25,13.513513565063477
2010-01-22,13.76401424407959
2010-01-21,14.589089393615723
2010-01-20,14.524774551391602
2010-01-19,14.705204963684082
2010-01-15,14.514514923095703
2010-01-14,14.761011123657227
2010-01-13,14.69194221496582
2010-01-12,14.776777267456055
2010-01-11,15.042793273925781
2010-01-08,15.065566062927246
2010-01-07,14.867366790771484
2010-01-06,15.221721649169922
2010-01-05,15.615365028381348
2010-01-04,15.684433937072754
2009-12-31,15.5150146484375
2009-12-30,15.583833694458008
2009-12-29,15.500500679016113
2009-12-28,15.587336540222168
2009-12-24,15.477477073669434
2009-12-23,15.307307243347168
2009-12-22,15.04304313659668
2009-12-21,14.981982231140137
2009-12-18,14.925424575805664
2009-12-17,14.863363265991211
2009-12-16,14.958958625793457
2009-12-15,14.843342781066895
2009-12-14,14.908158302307129
2009-12-11,14.777527809143066
2009-12-10,14.802302360534668
2009-12-09,14.740240097045898
2009-12-08,14.690940856933594
2009-12-07,14.670921325683594
2009-12-04,14.63988971710205
2009-12-03,14.658158302307129
2009-12-02,14.702451705932617
2009-12-01,14.76151180267334
2009-11-30,14.589590072631836
2009-11-27,14.508508682250977
2009-11-25,14.658158302307129
2009-11-24,14.591841697692871
2009-11-23,14.573323249816895
2009-11-20,14.263262748718262
2009-11-19,14.339089393615723
2009-11-18,14.430681228637695
2009-11-17,14.451702117919922
2009-11-16,14.42142105102539
2009-11-13,14.315566062927246
2009-11-12,14.21045970916748
2009-11-11,14.278278350830078
2009-11-10,14.183182716369629
2009-11-09,14.076827049255371
2009-11-06,13.791291236877441
2009-11-05,13.72998046875
2009-11-04,13.521772384643555
2009-11-03,13.445695877075195
2009-11-02,13.363113403320312
2009-10-30,13.41641616821289
2009-10-29,13.790040016174316
2009-10-28,13.521020889282227
2009-10-27,13.72097110748291
2009-10-26,13.869118690490723
2009-10-23,13.85610580444336
2009-10-22,13.86611557006836
2009-10-21,13.791291236877441
2009-10-20,13.806806564331055
2009-10-19,13.816065788269043
2009-10-16,13.760009765625
2009-10-15,13.261011123657227
2009-10-14,13.396395683288574
2009-10-13,13.165916442871094
2009-10-12,13.114113807678223
2009-10-09,12.919169425964355
2009-10-08,12.867366790771484
2009-10-07,12.951451301574707
2009-10-06,12.48098087310791
2009-10-05,12.225225448608398
2009-10-02,12.126626968383789
2009-10-01,12.192192077636719
2009-09-30,12.408658981323242
2009-09-29,12.475726127624512
2009-09-28,12.475726127624512
2009-09-25,12.324323654174805
2009-09-24,12.431681632995605
2009-09-23,12.473974227905273
2009-09-22,12.488988876342773
2009-09-21,12.437437057495117
2009-09-18,12.298798561096191
2009-09-17,12.305304527282715
2009-09-16,12.21946907043457
2009-09-15,11.95044994354248
2009-09-14,11.88988971710205
2009-09-11,11.815315246582031
2009-09-10,11.785284996032715
2009-09-09,11.610860824584961
2009-09-08,11.476977348327637
2009-09-04,11.54404354095459
2009-09-03,11.449448585510254
2009-09-02,11.336586952209473
2009-09-01,11.405405044555664
2009-08-31,11.553302764892578
2009-08-28,11.630379676818848
2009-08-27,11.663163185119629
2009-08-26,11.711711883544922
2009-08-25,11.796046257019043
2009-08-24,11.72998046875
2009-08-21,11.642642974853516
2009-08-20,11.521772384643555
2009-08-19,11.110360145568848
2009-08-18,11.143142700195312
2009-08-17,11.133382797241211
2009-08-14,11.51151180267334
2009-08-13,11.56856918334961
2009-08-12,11.47597599029541
2009-08-11,11.35986042022705
2009-08-10,11.426676750183105
2009-08-07,11.438939094543457
2009-08-06,11.270270347595215
2009-08-05,11.289790153503418
2009-08-04,11.354604721069336
2009-08-03,11.316567420959473
2009-07-31,11.087336540222168
2009-07-30,11.152152061462402
2009-07-29,10.916916847229004
2009-07-28,11.007257461547852
2009-07-27,11.131131172180176
2009-07-24,11.179179191589355
2009-07-23,10.944443702697754
2009-07-22,10.702953338623047
2009-07-21,10.708208084106445
2009-07-20,10.7650146484375
2009-07-17,10.767017364501953
2009-07-16,11.076075553894043
2009-07-15,10.965214729309082
2009-07-14,10.627878189086914
2009-07-13,10.618118286132812
2009-07-10,10.370369911193848
2009-07-09,10.27001953125
2009-07-08,10.072321891784668
2009-07-07,9.925676345825195
2009-07-06,10.250500679016113
2009-07-02,10.222472190856934
2009-07-01,10.485235214233398
2009-06-30,10.550299644470215
2009-06-29,10.614113807678223
2009-06-26,10.643644332885742
2009-06-25,10.404655456542969
2009-06-24,10.242491722106934
2009-06-23,10.152152061462402
2009-06-22,10.193943977355957
2009-06-19,10.512763023376465
2009-06-18,10.361862182617188
2009-06-17,10.389389038085938
2009-06-16,10.410409927368164
2009-06-15,10.429679870605469
2009-06-12,10.631631851196289
2009-06-11,10.735735893249512
2009-06-10,10.825825691223145
2009-06-09,10.901400566101074
2009-06-08,10.980230331420898
2009-06-05,11.119118690490723
2009-06-04,11.018017768859863
2009-06-03,10.802051544189453
2009-06-02,10.720721244812012
2009-06-01,10.674674987792969
2009-05-29,10.441190719604492
2009-05-28,10.270270347595215
2009-05-27,10.149148941040039
2009-05-26,10.119118690490723
2009-05-22,9.847347259521484
2009-05-21,9.922422409057617
2009-05-20,9.939438819885254
2009-05-19,9.981982231140137
2009-05-18,9.930931091308594
2009-05-15,9.759759902954102
2009-05-14,9.697196960449219
2009-05-13,9.748248100280762
2009-05-12,9.985235214233398
2009-05-11,10.209710121154785
2009-05-08,10.193443298339844
2009-05-07,9.925174713134766
2009-05-06,10.096846580505371
2009-05-05,10.084835052490234
2009-05-04,10.05955982208252
2009-05-01,9.852102279663086
2009-04-30,9.909158706665039
2009-04-29,9.796546936035156
2009-04-28,9.602352142333984
2009-04-27,9.658408164978027
2009-04-24,9.746996879577637
2009-04-23,9.626876831054688
2009-04-22,9.60610580444336
2009-04-21,9.546296119689941
2009-04-20,9.491991996765137
2009-04-17,9.815815925598145
2009-04-16,9.728227615356445
2009-04-15,9.496996879577637
2009-04-14,9.231982231140137
2009-04-13,9.462211608886719
2009-04-09,9.321822166442871
2009-04-08,9.059059143066406
2009-04-07,8.975225448608398
2009-04-06,9.215214729309082
2009-04-03,9.253753662109375
2009-04-02,9.071572303771973
2009-04-01,8.86111068725586
2009-03-31,8.710209846496582
2009-03-30,8.575825691223145
2009-03-27,8.701201438903809
2009-03-26,8.84109115600586
2009-03-25,8.610360145568848
2009-03-24,8.68793773651123
2009-03-23,8.723724365234375
2009-03-20,8.262262344360352
2009-03-19,8.256756782531738
2009-03-18,8.335836410522461
2009-03-17,8.391892433166504
2009-03-16,8.000249862670898
2009-03-13,8.118618965148926
2009-03-12,8.096345901489258
2009-03-11,7.9557061195373535
2009-03-10,7.7119622230529785
2009-03-09,7.279530048370361
2009-03-06,7.7219719886779785
2009-03-05,7.648649215698242
2009-03-04,7.98098087310791
2009-03-03,8.145145416259766
2009-03-02,8.187187194824219
2009-02-27,8.458208084106445
2009-02-26,8.43793773651123
2009-02-25,8.54955005645752
2009-02-24,8.64489459991455
2009-02-23,8.259759902954102
2009-02-20,8.669919967651367
2009-02-19,8.574575424194336
2009-02-18,8.836586952209473
2009-02-17,8.575075149536133
2009-02-13,8.950950622558594
2009-02-12,9.085334777832031
2009-02-11,8.959959983825684
2009-02-10,8.971721649169922
2009-02-09,9.478729248046875
2009-02-06,9.291291236877441
2009-02-05,8.851852416992188
2009-02-04,8.58358383178711
2009-02-03,8.519769668579102
2009-02-02,8.522772789001465
2009-01-30,8.471721649169922
2009-01-29,8.591591835021973
2009-01-28,8.725475311279297
2009-01-27,8.295294761657715
2009-01-26,8.104854583740234
2009-01-23,8.125625610351562
2009-01-22,7.670169830322266
2009-01-21,7.584585189819336
2009-01-20,7.075826168060303
2009-01-16,7.49924898147583
2009-01-15,7.482232093811035
2009-01-14,7.531782150268555
2009-01-13,7.865866184234619
2009-01-12,7.825075149536133
2009-01-09,7.884634971618652
2009-01-08,8.137887954711914
2009-01-07,8.058307647705078
2009-01-06,8.35986042022705
2009-01-05,8.20945930480957
2009-01-02,8.041041374206543
2008-12-31,7.698948860168457
